tipo_oggetto,nome_oggetto,file_origine,simbolo_o_migration,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dati_o_finalità,dipendenze,motivazione,note
funzione,getPublicProfessionalById,src/lib/data/public/professionals.ts,getPublicProfessionalById:93,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export async function getPublicProfessionalById(
funzione,listHomeProfessionals,src/lib/data/public/professionals.ts,listHomeProfessionals:166,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export async function listHomeProfessionals(limit = 3) {
funzione,getAccountByAuthUserId,src/lib/data/authenticated/account.ts,getAccountByAuthUserId:11,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export async function getAccountByAuthUserId(
funzione,label,src/lib/public/labels.ts,label:3,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export function label(
funzione,selectOptions,src/lib/public/labels.ts,selectOptions:11,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export function selectOptions(
funzione,formatItalianDate,src/lib/public/labels.ts,formatItalianDate:20,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Catalogo o utilità tecnica neutrale,export function formatItalianDate(iso: string): string {
funzione,formatItalianDateTime,src/lib/public/labels.ts,formatItalianDateTime:28,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Catalogo o utilità tecnica neutrale,export function formatItalianDateTime(iso: string): string {
funzione_arrow_o_costante,ORGANIZATION_FORMS,src/lib/public/labels.ts,ORGANIZATION_FORMS:38,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Organizzazioni con finalità B2B o ricerca,"export const ORGANIZATION_FORMS: Record<string, string> = {"
funzione_arrow_o_costante,MEMBERSHIP_ROLE_LABELS,src/lib/public/labels.ts,MEMBERSHIP_ROLE_LABELS:49,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const MEMBERSHIP_ROLE_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,PRACTICE_MODES,src/lib/public/labels.ts,PRACTICE_MODES:56,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const PRACTICE_MODES: Record<string, string> = {"
funzione_arrow_o_costante,OPPORTUNITY_ORIGINS,src/lib/public/labels.ts,OPPORTUNITY_ORIGINS:70,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const OPPORTUNITY_ORIGINS: Record<string, string> = {"
funzione_arrow_o_costante,OPPORTUNITY_STATUSES,src/lib/public/labels.ts,OPPORTUNITY_STATUSES:75,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const OPPORTUNITY_STATUSES: Record<string, string> = {"
funzione_arrow_o_costante,COLLABORATION_FORMS,src/lib/public/labels.ts,COLLABORATION_FORMS:83,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const COLLABORATION_FORMS: Record<string, string> = {"
funzione_arrow_o_costante,COLLABORATION_STATUSES,src/lib/public/labels.ts,COLLABORATION_STATUSES:91,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const COLLABORATION_STATUSES: Record<string, string> = {"
funzione_arrow_o_costante,SERVICE_CATEGORIES,src/lib/public/labels.ts,SERVICE_CATEGORIES:97,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const SERVICE_CATEGORIES: Record<string, string> = {"
funzione_arrow_o_costante,SERVICE_DELIVERY_MODES,src/lib/public/labels.ts,SERVICE_DELIVERY_MODES:107,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const SERVICE_DELIVERY_MODES: Record<string, string> = {"
funzione_arrow_o_costante,EVENT_DELIVERY_MODES,src/lib/public/labels.ts,EVENT_DELIVERY_MODES:114,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Eventi B2B e osservatorio separati per tassonomia e dati,"export const EVENT_DELIVERY_MODES: Record<string, string> = {"
funzione_arrow_o_costante,EVENT_TYPES,src/lib/public/labels.ts,EVENT_TYPES:120,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Eventi B2B e osservatorio separati per tassonomia e dati,"export const EVENT_TYPES: Record<string, string> = {"
funzione_arrow_o_costante,EVENT_AUDIENCE,src/lib/public/labels.ts,EVENT_AUDIENCE:133,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Eventi B2B e osservatorio separati per tassonomia e dati,"export const EVENT_AUDIENCE: Record<string, string> = {"
funzione_arrow_o_costante,EVENT_ECONOMIC,src/lib/public/labels.ts,EVENT_ECONOMIC:139,CONDIVISO,Entrambi con dati separati,DUPLICARE_SCHEMA_O_ESTRARRE_MOTORE,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Eventi B2B e osservatorio separati per tassonomia e dati,"export const EVENT_ECONOMIC: Record<string, string> = {"
funzione_arrow_o_costante,EDITION_STATUSES,src/lib/public/labels.ts,EDITION_STATUSES:145,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const EDITION_STATUSES: Record<string, string> = {"
funzione_arrow_o_costante,MARKET_KINDS,src/lib/public/labels.ts,MARKET_KINDS:153,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const MARKET_KINDS: Record<string, string> = {"
funzione_arrow_o_costante,MARKET_STATUSES,src/lib/public/labels.ts,MARKET_STATUSES:164,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const MARKET_STATUSES: Record<string, string> = {"
funzione_arrow_o_costante,ORGANIZATION_TYPES,src/lib/public/labels.ts,ORGANIZATION_TYPES:172,CONDIVISO,Entrambi con record separati,DUPLICARE_SCHEMA_E_STABILIRE_OWNER,SCHEMA_TEMPLATE_DUPLICATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Organizzazioni con finalità B2B o ricerca,"export const ORGANIZATION_TYPES: Record<string, string> = {"
funzione_arrow_o_costante,OFFICIAL_ROLES,src/lib/public/labels.ts,OFFICIAL_ROLES:186,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const OFFICIAL_ROLES: Record<string, string> = {"
funzione_arrow_o_costante,CONTENT_TYPES,src/lib/public/labels.ts,CONTENT_TYPES:198,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,logica applicativa o presentazionale,import del file,Oggetto editoriale con possibili riferimenti commerciali,"export const CONTENT_TYPES: Record<string, string> = {"
funzione_arrow_o_costante,AVAILABILITY_STATUSES,src/lib/public/labels.ts,AVAILABILITY_STATUSES:212,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const AVAILABILITY_STATUSES: Record<string, string> = {"
funzione_arrow_o_costante,SERVICE_OFFER_AVAILABILITY,src/lib/public/labels.ts,SERVICE_OFFER_AVAILABILITY:221,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const SERVICE_OFFER_AVAILABILITY: Record<string, string> = {"
funzione_arrow_o_costante,SERVICE_REQUEST_STATUS,src/lib/public/labels.ts,SERVICE_REQUEST_STATUS:227,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const SERVICE_REQUEST_STATUS: Record<string, string> = {"
funzione_arrow_o_costante,BUSINESS_STATUSES,src/lib/public/labels.ts,BUSINESS_STATUSES:234,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const BUSINESS_STATUSES: Record<string, string> = {"
funzione_arrow_o_costante,ACTIVITY_SCOPE_LABELS,src/lib/public/labels.ts,ACTIVITY_SCOPE_LABELS:239,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const ACTIVITY_SCOPE_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,MEMBERSHIP_RELATION_LABELS,src/lib/public/labels.ts,MEMBERSHIP_RELATION_LABELS:245,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const MEMBERSHIP_RELATION_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,GRANT_STATUS_LABELS,src/lib/public/labels.ts,GRANT_STATUS_LABELS:251,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export const GRANT_STATUS_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,PUBLICATION_STATUS_LABELS,src/lib/public/labels.ts,PUBLICATION_STATUS_LABELS:257,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,logica applicativa o presentazionale,import del file,Oggetto editoriale con possibili riferimenti commerciali,"export const PUBLICATION_STATUS_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,EDITORIAL_STATUS_LABELS,src/lib/public/labels.ts,EDITORIAL_STATUS_LABELS:263,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_E_SCINDERE_LINK,API_READ_ONLY,DEFINITIVA,logica applicativa o presentazionale,import del file,Oggetto editoriale con possibili riferimenti commerciali,"export const EDITORIAL_STATUS_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,OBSERVATORY_VALUE_NATURE_LABELS,src/lib/public/labels.ts,OBSERVATORY_VALUE_NATURE_LABELS:270,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,logica applicativa o presentazionale,import del file,Finalità statistica o documentale,"export const OBSERVATORY_VALUE_NATURE_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,OBSERVATORY_UNIT_LABELS,src/lib/public/labels.ts,OBSERVATORY_UNIT_LABELS:278,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,logica applicativa o presentazionale,import del file,Finalità statistica o documentale,"export const OBSERVATORY_UNIT_LABELS: Record<string, string> = {"
funzione_arrow_o_costante,OBSERVATORY_PERIODICITY_LABELS,src/lib/public/labels.ts,OBSERVATORY_PERIODICITY_LABELS:287,CENTRO_STUDI,Immigrati Imprenditori - Centro Studi sull'Imprenditoria Migrante,MIGRARE_NELL_CENTRO_STUDI,,DEFINITIVA,logica applicativa o presentazionale,import del file,Finalità statistica o documentale,"export const OBSERVATORY_PERIODICITY_LABELS: Record<string, string> = {"
funzione,textFilter,src/lib/public/labels.ts,textFilter:294,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale","export function textFilter(name: string, label: string, placeholder?: string): FilterField {"
funzione,selectFilter,src/lib/public/labels.ts,selectFilter:298,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export function selectFilter(
funzione_arrow_o_costante,PUBLIC_PERSON_SELECT,src/lib/data/public/people.ts,PUBLIC_PERSON_SELECT:9,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export const PUBLIC_PERSON_SELECT =
funzione_arrow_o_costante,PUBLIC_PERSON_VISIBILITY_GATE,src/lib/data/public/people.ts,PUBLIC_PERSON_VISIBILITY_GATE:47,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export const PUBLIC_PERSON_VISIBILITY_GATE = {
funzione_arrow_o_costante,PUBLIC_PERSON_EXCLUDED_FIELDS,src/lib/data/public/people.ts,PUBLIC_PERSON_EXCLUDED_FIELDS:54,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export const PUBLIC_PERSON_EXCLUDED_FIELDS = [
funzione,getPublicPersonBySlug,src/lib/data/public/people.ts,getPublicPersonBySlug:88,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Catalogo o utilità tecnica neutrale,export async function getPublicPersonBySlug(
funzione,listHomePublicPeople,src/lib/data/public/people.ts,listHomePublicPeople:118,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export async function listHomePublicPeople(limit = 6): Promise<PublicPerson[]> {
funzione,getPublicProfessionalForPerson,src/lib/data/public/people.ts,getPublicProfessionalForPerson:133,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export async function getPublicProfessionalForPerson(
funzione,listPublicBusinessesForPerson,src/lib/data/public/people.ts,listPublicBusinessesForPerson:192,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export async function listPublicBusinessesForPerson(
funzione,formatPersonTerritory,src/lib/data/public/people.ts,formatPersonTerritory:238,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,logica applicativa o presentazionale,import del file,Catalogo o utilità tecnica neutrale,export function formatPersonTerritory(person: PublicPerson): string | null {
funzione,personMetadataDescription,src/lib/data/public/people.ts,personMetadataDescription:245,PONTE_IMPRESE,PonteImprese,MIGRARE_IN_PONTEIMPRESE,,DEFINITIVA,logica applicativa o presentazionale,import del file,"Funzione operativa, identitaria o commerciale",export function personMetadataDescription(person: PublicPerson): string {
